t_sec,symbol,bid,bid_size,ask,ask_size
2288.297,STOCK1,55.00,1712,129.00,2000
2288.349,STOCK1,60.00,1000,129.00,2000
2288.461,STOCK1,60.00,1000,129.00,3000
2288.625,STOCK1,60.00,1000,129.00,4000
2288.783,STOCK1,60.00,1000,129.00,5000
2288.944,STOCK1,60.00,1000,129.00,6000
2289.107,STOCK1,60.00,1000,129.00,7000
2289.259,STOCK1,60.00,1000,129.00,8000
2289.916,STOCK2,245.00,3000,287.00,2000
2289.936,STOCK1,60.00,1000,129.00,9000
2290.119,STOCK1,55.00,1712,129.00,9000
2290.140,STOCK1,55.00,1712,129.00,10000
2290.270,STOCK1,55.00,1712,129.00,11000
2290.344,STOCK1,55.00,12,129.00,11000
2290.414,STOCK1,55.00,12,120.00,5000
2291.000,STOCK1,60.00,2000,120.00,5000
2291.778,STOCK1,60.00,4000,120.00,5000
2291.939,STOCK1,60.00,3000,120.00,5000
2292.713,STOCK1,60.00,2000,120.00,5000
2293.308,STOCK1,60.00,1000,120.00,5000
2294.145,STOCK1,56.00,2000,120.00,5000
2294.945,STOCK1,56.00,1000,120.00,5000
2295.795,STOCK1,55.00,12,120.00,5000
2295.865,STOCK1,56.00,1000,120.00,5000
2296.607,STOCK1,55.00,12,120.00,5000
2297.145,STOCK1,53.00,4012,120.00,5000
2297.418,STOCK1,56.00,1000,120.00,5000
2297.578,STOCK1,53.00,4012,120.00,5000
2297.969,STOCK1,53.00,3012,120.00,5000
2298.224,STOCK2,245.00,3000,286.00,1000
2298.325,STOCK1,53.00,3012,120.00,4000
2298.408,STOCK1,53.00,2012,120.00,4000
2298.673,STOCK1,53.00,1012,120.00,4000
2298.753,STOCK1,110.00,2000,120.00,4000
2298.863,STOCK2,245.00,2000,286.00,1000
2298.914,STOCK1,110.00,1000,120.00,4000
2299.105,STOCK1,58.00,1000,120.00,4000
2299.497,STOCK1,58.00,1000,111.00,1000
2299.849,STOCK1,53.00,1012,111.00,1000
2300.021,STOCK1,53.00,12,111.00,1000
2300.184,STOCK1,52.00,2012,111.00,1000
2300.294,STOCK1,52.00,2012,111.00,2000
2300.404,STOCK2,245.00,1000,286.00,1000
2300.434,STOCK1,52.00,2012,110.00,2000
2301.043,STOCK1,52.00,1012,110.00,2000
2301.234,STOCK1,52.00,12,110.00,2000
2301.397,STOCK1,51.00,8012,110.00,2000
2301.558,STOCK1,51.00,7012,110.00,2000
2301.718,STOCK1,51.00,6012,110.00,2000
2301.911,STOCK1,51.00,5012,110.00,2000
2302.082,STOCK1,51.00,4012,110.00,2000
2302.255,STOCK1,51.00,3012,110.00,2000
2302.417,STOCK1,51.00,2012,110.00,2000
2302.698,STOCK1,51.00,1012,110.00,2000
2302.728,STOCK1,51.00,12,110.00,2000
2302.919,STOCK1,50.00,5709,110.00,2000
2303.062,STOCK1,50.00,4709,110.00,2000
2303.223,STOCK1,50.00,3709,110.00,2000
2303.426,STOCK1,50.00,2709,110.00,2000
2303.790,STOCK1,50.00,1709,110.00,2000
2303.912,STOCK1,50.00,709,110.00,2000
2304.064,STOCK1,47.00,6709,110.00,2000
2304.296,STOCK1,47.00,6709,120.00,2000
2304.346,STOCK1,47.00,6709,105.00,5000
2304.406,STOCK1,47.00,5709,105.00,5000
2304.612,STOCK1,47.00,4709,105.00,5000
2305.126,STOCK1,47.00,3709,105.00,5000
2305.310,STOCK1,47.00,2709,105.00,5000
2305.501,STOCK1,47.00,1709,105.00,5000
2305.571,STOCK1,51.10,1000,105.00,5000
2305.671,STOCK1,47.00,1709,105.00,5000
2306.135,STOCK1,47.00,709,105.00,5000
2306.326,STOCK1,45.00,1708,105.00,5000
2306.506,STOCK1,45.00,708,105.00,5000
2306.697,STOCK1,42.00,1708,105.00,5000
2306.899,STOCK1,42.00,708,105.00,5000
2308.109,STOCK1,41.50,5708,105.00,5000
2308.547,STOCK1,41.50,5708,105.00,4950
2308.670,STOCK1,41.50,5708,101.00,1000
2308.840,STOCK1,41.50,5708,101.00,2000
2309.065,STOCK2,243.00,400,286.00,1000
2309.116,STOCK1,41.50,5708,99.00,1000
2309.299,STOCK1,41.50,5708,99.00,2000
2309.543,STOCK1,41.50,5708,99.00,3000
2309.687,STOCK2,241.10,400,286.00,1000
2309.767,STOCK1,41.50,5708,99.00,4000
2309.969,STOCK1,41.50,5708,99.00,5000
2310.475,STOCK2,241.00,3100,286.00,1000
2310.572,STOCK1,41.50,4708,99.00,5000
2311.017,STOCK2,241.00,2100,286.00,1000
2311.027,STOCK1,41.50,3708,99.00,5000
2311.077,STOCK2,231.00,2100,286.00,1000
2311.229,STOCK1,41.50,2708,99.00,5000
2311.564,STOCK1,41.50,1708,99.00,5000
2312.076,STOCK1,41.50,708,99.00,5000
2312.755,STOCK2,231.00,1100,286.00,1000
2313.193,STOCK1,41.50,708,98.00,1000
2313.295,STOCK2,231.00,100,286.00,1000
2313.365,STOCK1,41.50,708,98.00,2000
2313.507,STOCK1,41.50,708,98.00,3000
2313.898,STOCK1,41.60,1000,98.00,3000
2313.928,STOCK1,41.60,1000,98.00,4000
2314.069,STOCK1,41.60,2000,98.00,4000
2314.242,STOCK1,41.60,3000,98.00,4000
2314.756,STOCK1,41.60,3000,98.00,3950
2315.206,STOCK1,41.60,3000,98.00,3900
2315.581,STOCK2,225.61,700,286.00,1000
2317.073,STOCK1,41.60,3000,98.00,4900
2317.495,STOCK1,42.00,5000,98.00,4900
2318.449,STOCK2,225.50,2700,286.00,1000
2318.479,STOCK1,42.00,5000,98.00,5900
2318.662,STOCK1,42.00,5000,98.00,6900
2320.708,STOCK1,42.00,7000,98.00,6900
2320.848,STOCK1,42.00,7000,98.00,7900
2321.074,STOCK1,42.00,7000,80.00,1000
2321.297,STOCK1,43.00,1000,80.00,1000
2321.842,STOCK1,43.00,2000,80.00,1000
2322.218,STOCK1,44.00,5000,80.00,1000
2324.529,STOCK1,44.00,5000,80.00,950
2325.285,STOCK1,44.00,5000,79.00,1000
2325.897,STOCK1,44.00,5000,79.00,950
2327.580,STOCK1,44.00,4000,79.00,950
2327.610,STOCK1,44.00,4000,79.00,900
2327.721,STOCK1,44.00,3000,79.00,900
2328.032,STOCK1,44.00,2000,79.00,900
2328.276,STOCK1,44.00,1000,79.00,900
2328.571,STOCK1,43.00,2000,79.00,900
2328.788,STOCK1,43.00,2000,79.00,1900
2329.630,STOCK1,43.00,2000,79.00,1850
2330.239,STOCK1,43.00,2000,78.00,5000
2330.605,STOCK1,43.00,2000,76.00,1000
2330.768,STOCK1,43.00,2000,76.00,2000
2330.940,STOCK1,43.00,2000,76.00,3000
2331.093,STOCK2,217.00,500,286.00,1000
2331.917,STOCK1,43.00,2000,76.00,4000
2332.039,STOCK1,43.00,1000,76.00,4000
2332.229,STOCK1,42.00,7000,76.00,4000
2332.392,STOCK1,42.00,6000,76.00,4000
2332.606,STOCK1,42.00,5000,76.00,4000
2332.808,STOCK1,42.00,4000,76.00,4000
2332.991,STOCK1,42.00,3000,76.00,4000
2333.171,STOCK1,42.00,2000,76.00,4000
2333.342,STOCK1,42.00,1000,76.00,4000
2333.896,STOCK1,41.60,2000,76.00,4000
2334.198,STOCK1,41.60,1000,76.00,4000
2334.431,STOCK1,41.50,708,76.00,4000
2334.773,STOCK2,217.00,500,287.00,2000
2336.630,STOCK1,41.00,2308,76.00,4000
2336.722,STOCK1,41.00,2308,76.00,3950
2336.782,STOCK1,41.00,2308,75.00,5000
2337.175,STOCK1,41.00,2308,75.00,6000
2337.266,STOCK2,217.00,500,287.00,1000
2337.356,STOCK1,41.00,2308,75.00,7000
2337.446,STOCK1,41.00,2308,75.00,12000
2337.525,STOCK1,41.00,1308,75.00,12000
2337.696,STOCK1,45.00,1000,75.00,12000
2337.948,STOCK1,45.00,2000,75.00,12000
2338.090,STOCK1,45.00,1000,75.00,12000
2338.382,STOCK1,45.00,2000,75.00,12000
2340.715,STOCK1,45.00,1000,75.00,12000
2341.237,STOCK1,45.00,1000,70.00,1000
2341.268,STOCK1,41.00,1308,70.00,1000
2341.428,STOCK1,41.00,1308,70.00,2000
2341.894,STOCK1,41.00,1308,70.00,3000
2342.068,STOCK1,41.00,1308,70.00,4000
2343.498,STOCK1,41.00,1308,70.00,5000
2345.268,STOCK1,31.00,2308,70.00,5000
2346.676,STOCK1,30.00,6308,70.00,5000
2348.030,STOCK2,214.70,3950,287.00,1000
2348.856,STOCK2,214.70,2950,287.00,1000
2348.957,STOCK1,30.00,11308,70.00,5000
2349.218,STOCK2,214.70,2950,287.00,500
2349.410,STOCK2,250.00,1000,287.00,500
2350.256,STOCK1,30.00,11308,69.00,1000
2350.428,STOCK1,30.00,11308,69.00,2000
2350.744,STOCK1,31.00,1000,69.00,2000
2350.928,STOCK1,31.00,2000,69.00,2000
2351.311,STOCK1,31.00,2000,69.00,3000
2351.788,STOCK2,250.00,1000,290.00,556
2352.012,STOCK1,31.00,2000,69.00,4000
2352.124,STOCK1,31.00,2000,69.00,5000
2353.698,STOCK2,250.00,1000,310.00,4806
2355.142,STOCK2,250.00,1000,310.00,3806
2355.487,STOCK2,214.70,1950,310.00,3806
2356.525,STOCK1,31.00,2000,69.00,6000
2359.291,STOCK1,31.00,2000,67.00,2000
2359.565,STOCK2,220.00,1000,310.00,3806
2361.142,STOCK1,31.10,1000,67.00,2000
2361.658,STOCK1,31.10,2000,67.00,2000
2362.072,STOCK1,31.10,2000,66.00,1000
2362.447,STOCK1,31.10,2000,66.00,2000
2365.000,STOCK1,31.10,2000,66.00,3000
2365.000,STOCK2,220.00,1000,310.00,3906
2365.633,STOCK1,31.10,2000,66.00,4000
2366.132,STOCK2,220.00,1000,300.00,1000
2367.470,STOCK1,31.10,2000,65.00,1000
2368.111,STOCK1,31.10,2000,65.00,2000
2368.151,STOCK1,31.10,2000,65.00,4000
2368.858,STOCK1,40.00,1000,65.00,4000
2370.194,STOCK1,40.00,1000,64.00,1000
2370.194,STOCK2,220.00,1000,299.00,5000
2370.966,STOCK1,40.00,1000,64.00,2000
2374.390,STOCK2,220.00,1000,300.00,1000
2374.673,STOCK1,40.00,1000,60.00,1000
2374.868,STOCK2,220.00,1000,295.00,1000
2375.728,STOCK1,40.00,1000,60.00,2000
2376.673,STOCK2,220.00,1000,295.00,2000
2378.544,STOCK1,40.00,1000,60.00,3000
2378.695,STOCK2,220.00,1000,295.00,3000
2380.954,STOCK1,40.00,1000,59.00,5000
2382.930,STOCK2,220.00,1000,292.00,1000
2383.360,STOCK2,220.00,1000,292.00,2000
2385.152,STOCK2,214.70,1950,292.00,2000
2386.100,STOCK1,40.00,1000,59.00,6000
2387.156,STOCK1,40.00,1000,59.00,5000
2387.500,STOCK1,31.11,900,59.00,5000
2389.112,STOCK2,214.70,950,292.00,2000
2392.215,STOCK2,214.70,950,292.00,1000
2392.397,STOCK1,31.11,900,58.00,1000
2392.568,STOCK1,31.11,900,58.00,2000
2393.500,STOCK2,214.70,950,310.00,4406
2393.712,STOCK2,214.70,950,291.00,1000
2393.984,STOCK2,214.70,950,291.00,2000
2394.209,STOCK2,214.70,950,291.00,3000
2397.028,STOCK1,31.11,900,35.00,1000
2397.636,STOCK1,31.11,900,35.00,2000
2397.696,STOCK2,215.00,1000,291.00,3000
2397.830,STOCK2,215.00,2000,291.00,3000
2397.952,STOCK1,31.11,900,35.00,3000
2398.162,STOCK1,31.11,900,35.00,4000
2398.344,STOCK2,215.00,3000,291.00,3000
2400.082,STOCK1,31.11,900,35.00,3000
2400.788,STOCK1,31.11,900,35.00,1000
2402.882,STOCK1,32.00,5000,35.00,1000
2404.053,STOCK1,32.00,5000,50.00,1000
2404.328,STOCK1,32.00,5000,50.00,950
2404.635,STOCK1,32.00,5000,50.00,900
2405.046,STOCK1,32.00,5000,50.00,850
2405.211,STOCK1,32.00,5000,50.00,800
2406.693,STOCK1,32.01,1000,50.00,800
2407.402,STOCK2,215.00,3000,297.00,1000
2408.448,STOCK2,215.00,3000,290.00,1000
2408.599,STOCK1,32.01,1000,49.00,5000
2408.659,STOCK2,220.00,2000,290.00,1000
2410.051,STOCK2,220.00,2000,290.00,800
2414.656,STOCK1,32.01,1000,45.00,1000
2414.740,STOCK2,220.00,2000,290.00,900
2416.514,STOCK2,221.00,1000,290.00,900
2417.899,STOCK1,32.01,1000,45.00,750
2418.161,STOCK1,32.02,900,45.00,750
2419.419,STOCK2,221.00,2000,290.00,900
2419.633,STOCK2,221.00,3000,290.00,900
2420.072,STOCK1,32.02,1900,45.00,750
2420.738,STOCK1,32.02,1900,45.00,1750
2425.153,STOCK1,32.05,1000,45.00,1750
2426.986,STOCK1,32.05,1000,45.00,2750
2427.612,STOCK1,32.05,1000,45.00,2650
2427.612,STOCK2,230.00,1000,290.00,900
2428.511,STOCK1,32.05,900,45.00,2650
2428.905,STOCK1,32.06,900,45.00,2650
2429.516,STOCK1,32.06,1900,45.00,2650
2433.241,STOCK2,231.00,1000,290.00,900
2433.372,STOCK2,231.00,2000,290.00,900
2434.624,STOCK1,32.06,1900,44.00,2000
2436.344,STOCK1,32.06,1800,44.00,2000
2436.803,STOCK1,32.50,1000,44.00,2000
2437.490,STOCK1,32.50,1000,44.00,3000
2438.388,STOCK1,32.50,900,44.00,3000
2438.459,STOCK2,231.00,1000,290.00,900
2438.846,STOCK1,32.50,1900,44.00,3000
2439.377,STOCK2,230.00,1000,290.00,900
2443.561,STOCK2,230.00,1000,270.00,1000
2444.331,STOCK2,231.00,1000,270.00,1000
2444.875,STOCK2,230.00,1000,270.00,1000
2445.025,STOCK2,231.00,1000,270.00,1000
2445.982,STOCK2,230.00,1000,270.00,1000
2447.520,STOCK1,33.00,900,44.00,3000
2448.065,STOCK2,230.00,1000,270.00,500
2449.201,STOCK2,230.00,1000,270.00,300
2452.221,STOCK2,231.00,1000,270.00,300
2453.479,STOCK2,230.00,1000,270.00,300
2453.732,STOCK2,231.00,1000,270.00,300
2454.671,STOCK2,230.00,1000,270.00,300
2455.365,STOCK2,230.00,900,270.00,300
2457.546,STOCK2,230.00,800,270.00,300
2458.534,STOCK2,230.00,800,269.00,1000
2458.656,STOCK2,230.00,700,269.00,1000
2459.589,STOCK2,230.00,700,231.00,1
2461.071,STOCK2,221.00,2700,231.00,1
2464.585,STOCK1,33.00,900,44.00,2900
2465.578,STOCK2,221.00,2700,269.00,1000
2465.941,STOCK1,33.00,900,44.00,2800
2469.679,STOCK1,33.00,900,44.00,2700
2470.296,STOCK1,33.00,900,44.00,2600
2470.487,STOCK1,33.00,900,44.00,2500
2471.462,STOCK2,231.00,100,269.00,1000
2476.492,STOCK2,231.00,100,265.00,1000
2476.767,STOCK2,232.00,1000,265.00,1000
2478.381,STOCK2,231.00,100,265.00,1000
2479.996,STOCK2,222.00,501,265.00,1000
2481.030,STOCK2,222.00,501,265.00,800
2481.373,STOCK2,222.10,100,265.00,800
2481.525,STOCK2,222.10,200,265.00,800
2481.942,STOCK2,222.10,300,265.00,800
2482.268,STOCK2,222.10,300,265.00,799
2482.288,STOCK2,222.10,400,265.00,799
2482.609,STOCK2,222.10,500,265.00,799
2486.370,STOCK1,33.01,1000,44.00,2500
2488.034,STOCK2,222.50,1000,265.00,799
2488.205,STOCK2,222.50,2000,265.00,799
2488.225,STOCK1,33.01,2000,44.00,2500
2488.369,STOCK2,222.50,3000,265.00,799
2488.864,STOCK2,222.50,3000,269.00,899
2491.403,STOCK1,33.01,2000,43.99,1000
2491.988,STOCK2,222.50,3000,260.00,500
2492.018,STOCK1,33.01,2000,43.99,2000
2492.065,STOCK2,230.00,1000,260.00,500
2492.218,STOCK1,33.01,2000,43.99,3000
2492.575,STOCK1,33.01,2000,43.99,4000
2493.799,STOCK1,33.01,2000,43.99,3900
2493.951,STOCK2,222.50,3000,260.00,500
2495.453,STOCK1,33.01,2000,43.99,3800
2497.050,STOCK1,33.01,2000,43.99,3000
2497.050,STOCK1,33.01,2000,43.99,2000
2497.050,STOCK1,33.01,2000,43.99,1000
2497.050,STOCK1,33.01,2000,44.00,2500
2497.417,STOCK2,222.50,3000,260.00,400
2497.752,STOCK1,33.01,2000,43.99,1000
2497.762,STOCK2,222.50,3000,260.00,200
2498.309,STOCK1,33.01,2000,43.99,2000
2498.836,STOCK1,33.01,2000,43.99,3000
2499.705,STOCK2,222.50,3000,260.00,1200
2500.757,STOCK2,222.50,3000,260.00,1100
2501.361,STOCK1,33.01,2000,43.99,4000
2501.899,STOCK2,224.00,1000,260.00,1100
2504.493,STOCK2,222.50,3000,260.00,1100
2505.319,STOCK2,223.00,1000,260.00,1100
2505.329,STOCK1,33.01,2000,43.99,3900
2505.550,STOCK1,33.01,2000,43.99,3800
2506.289,STOCK1,33.01,2000,43.99,3700
2508.406,STOCK2,223.00,1000,230.00,5000
2509.089,STOCK1,33.01,2000,44.00,2200
2509.668,STOCK2,223.00,1000,230.00,4800
2510.009,STOCK2,223.00,1000,230.00,4600
2510.440,STOCK2,223.00,1000,230.00,4400
2510.562,STOCK1,33.01,2000,49.90,400
2510.898,STOCK2,223.00,1000,230.00,4200
2510.958,STOCK2,223.00,1000,230.00,4100
2511.029,STOCK2,223.00,1000,230.00,3100
2511.413,STOCK2,224.00,1000,230.00,3100
2511.550,STOCK2,224.00,1000,230.00,3000
2511.802,STOCK2,224.00,3500,230.00,3000
2511.864,STOCK1,33.01,2000,50.00,200
2512.057,STOCK2,224.00,3500,230.00,2800
2512.157,STOCK2,224.00,3500,230.00,2700
2512.177,STOCK2,224.00,4500,230.00,2700
2512.971,STOCK2,224.00,4500,230.00,2500
2513.001,STOCK2,224.00,4500,230.00,2400
2513.561,STOCK2,224.00,6500,230.00,2400
2513.951,STOCK2,224.00,6500,230.00,2300
2514.808,STOCK2,224.00,6500,265.00,1400
2515.000,STOCK2,224.00,6500,265.00,1200
2515.041,STOCK2,224.00,6500,265.00,1100
2516.225,STOCK2,224.00,6500,271.00,2299
2516.557,STOCK2,225.00,1000,271.00,2299
2517.446,STOCK2,225.00,2000,271.00,2299
2517.918,STOCK2,225.00,1000,271.00,2299
2518.758,STOCK1,35.00,5000,50.00,200
2520.196,STOCK2,224.00,2500,271.00,2299
2520.338,STOCK2,225.00,1000,271.00,2299
2531.491,STOCK1,33.01,2000,50.00,200
2532.322,STOCK2,226.00,1000,271.00,2299
2532.777,STOCK1,33.01,2000,45.00,5000
2533.141,STOCK2,226.00,1000,270.00,1000
2534.981,STOCK1,32.06,800,45.00,5000
2537.941,STOCK1,32.06,800,45.00,4900
2538.584,STOCK2,226.00,2000,270.00,1000
2538.655,STOCK1,32.00,2800,45.00,4900
2540.428,STOCK1,31.00,1800,45.00,4900
2540.884,STOCK2,226.00,2000,268.00,1000
2541.879,STOCK2,226.00,3000,268.00,1000
2542.665,STOCK2,230.00,1000,268.00,1000
2544.283,STOCK2,226.00,3000,268.00,1000
2544.515,STOCK1,31.00,1800,45.00,9900
2545.295,STOCK2,226.00,2000,268.00,1000
2547.011,STOCK2,226.00,2000,265.00,5000
2549.568,STOCK1,31.00,1800,44.00,100
2550.462,STOCK1,31.00,1800,45.00,9900
2551.295,STOCK2,226.00,2000,260.00,1000
2553.368,STOCK1,32.00,1000,45.00,9900
2553.645,STOCK1,32.00,2000,45.00,9900
2553.836,STOCK1,32.00,3000,45.00,9900
2556.346,STOCK2,226.00,2001,260.00,1000
2557.358,STOCK2,226.00,2001,265.00,6000
2558.638,STOCK2,226.00,2001,258.00,1000
2560.077,STOCK2,226.00,3001,258.00,1000
2560.758,STOCK2,226.00,4001,258.00,1000
2562.757,STOCK2,257.00,1,258.00,1000
2563.556,STOCK1,32.00,3000,44.90,271
2564.071,STOCK2,257.00,1,258.00,800
2564.141,STOCK2,226.00,3002,258.00,800
2564.624,STOCK2,226.00,3002,258.00,600
2565.319,STOCK2,226.00,3002,258.00,400
2565.709,STOCK2,228.00,1000,258.00,400
2566.287,STOCK2,228.00,1000,258.00,300
2566.489,STOCK2,257.00,1,258.00,300
2566.731,STOCK2,228.00,1,258.00,300
2567.228,STOCK2,226.00,3002,258.00,300
2567.278,STOCK2,226.00,2002,258.00,300
2567.531,STOCK1,32.00,3000,45.00,8156
2569.622,STOCK2,226.00,2002,258.00,1300
2571.036,STOCK2,226.00,1002,258.00,1300
2571.675,STOCK2,226.00,1002,255.00,1000
2572.202,STOCK2,226.00,1002,255.00,2000
2572.412,STOCK2,226.00,802,255.00,2000
2572.704,STOCK2,226.00,802,255.00,1900
2573.144,STOCK1,32.00,3000,44.00,1000
2573.530,STOCK2,226.00,602,255.00,1900
2573.783,STOCK1,32.00,3000,44.00,900
2573.874,STOCK2,225.10,2602,255.00,1900
2573.965,STOCK1,32.00,3000,44.00,800
2574.169,STOCK1,32.00,3000,44.00,700
2574.508,STOCK2,225.10,2602,255.00,2900
2574.729,STOCK1,32.00,3000,44.00,600
2575.478,STOCK1,32.00,3000,44.00,500
2575.638,STOCK1,32.00,3000,44.00,400
2576.068,STOCK1,32.00,3000,44.00,300
2576.168,STOCK2,225.10,1602,255.00,2900
2576.551,STOCK1,32.00,3000,44.00,200
2576.715,STOCK1,32.00,3000,44.00,100
2576.906,STOCK1,32.00,3000,45.00,8156
2577.067,STOCK1,32.00,3000,45.00,6141
2577.077,STOCK1,32.00,3000,45.00,6041
2577.792,STOCK1,32.00,3000,45.00,5941
2577.853,STOCK1,32.00,3000,45.00,3926
2578.286,STOCK1,32.00,3000,45.00,1911
2578.760,STOCK1,32.00,3000,44.00,1000
2578.982,STOCK1,32.00,3000,44.00,900
2579.155,STOCK1,32.00,3000,44.00,800
2579.378,STOCK1,32.00,3000,44.00,700
2579.994,STOCK2,225.10,602,255.00,2900
2580.096,STOCK1,32.00,3000,44.00,600
2581.194,STOCK1,32.00,3000,44.00,450
2581.860,STOCK2,225.10,602,250.00,5000
2582.965,STOCK2,225.10,602,250.00,4100
2583.509,STOCK2,225.00,1000,250.00,4100
2588.091,STOCK1,32.00,3000,45.00,361
2588.667,STOCK2,226.00,1,250.00,4100
2591.669,STOCK2,226.00,1,249.50,1000
2593.253,STOCK2,226.00,1,249.50,2000
2597.255,STOCK2,249.00,1,249.50,2000
2599.716,STOCK1,32.00,3000,50.00,200
2602.258,STOCK2,226.00,1,249.50,2000
2602.679,STOCK2,226.00,1,249.50,1800
2605.111,STOCK2,225.00,1000,249.50,1800
2606.237,STOCK2,224.00,2500,249.50,1800
2606.558,STOCK2,224.00,1500,249.50,1800
2607.036,STOCK2,224.00,500,249.50,1800
2607.350,STOCK2,225.01,1000,249.50,1800
2607.380,STOCK1,32.00,3000,49.00,1000
2607.582,STOCK2,224.00,500,249.50,1800
2608.530,STOCK2,224.00,300,249.50,1800
2608.843,STOCK1,32.00,4000,49.00,1000
2608.944,STOCK2,224.00,100,249.50,1800
2609.134,STOCK2,223.00,2900,249.50,1800
2609.337,STOCK2,223.00,2700,249.50,1800
2609.480,STOCK2,223.00,2700,248.00,1000
2609.612,STOCK2,223.00,2500,248.00,1000
2609.914,STOCK2,223.00,2500,245.00,1000
2609.914,STOCK2,223.00,2300,245.00,1000
2610.084,STOCK2,223.00,2100,245.00,1000
2610.186,STOCK2,223.00,1100,245.00,1000
2610.266,STOCK2,223.00,900,245.00,1000
2610.387,STOCK2,223.00,700,245.00,1000
2610.519,STOCK2,222.50,2700,245.00,1000
2610.565,STOCK2,222.50,2500,245.00,1000
2610.644,STOCK2,222.50,1500,245.00,1000
2610.931,STOCK2,222.50,1300,245.00,1000
2611.184,STOCK2,222.50,1300,245.00,900
2611.353,STOCK2,222.50,300,245.00,900
2611.364,STOCK2,222.50,100,245.00,900
2611.404,STOCK1,32.00,4000,48.00,2000
2611.526,STOCK2,222.10,2600,245.00,900
2611.536,STOCK2,222.10,2400,245.00,900
2611.556,STOCK2,225.01,1000,245.00,900
2611.585,STOCK2,222.10,2400,245.00,900
2611.666,STOCK2,222.10,1400,245.00,900
2611.746,STOCK2,222.10,1200,245.00,900
2611.786,STOCK2,222.10,200,245.00,900
2611.786,STOCK2,221.00,2401,245.00,900
2611.906,STOCK2,221.00,2201,245.00,900
2611.977,STOCK2,221.00,1201,245.00,900
2612.179,STOCK2,221.00,201,245.00,900
2612.190,STOCK2,221.00,1,245.00,900
2612.342,STOCK2,221.00,1,245.00,1900
2612.565,STOCK2,215.10,2001,245.00,1900
2612.575,STOCK2,215.10,1801,245.00,1900
2612.788,STOCK2,215.10,1601,245.00,1900
2612.959,STOCK2,215.10,1401,245.00,1900
2613.192,STOCK2,215.10,1201,245.00,1900
2613.355,STOCK2,215.10,1001,245.00,1900
2613.496,STOCK2,215.10,801,245.00,1900
2614.295,STOCK2,215.10,801,245.00,2900
2614.477,STOCK2,215.10,801,240.00,1000
2614.659,STOCK2,215.10,801,240.00,2000
2615.563,STOCK2,225.01,1000,240.00,2000
2615.868,STOCK2,225.01,1000,240.00,1900
2617.505,STOCK2,215.10,801,240.00,1900
2617.566,STOCK2,215.00,5000,240.00,1900
2618.441,STOCK2,215.00,4000,240.00,1900
2618.686,STOCK1,32.00,3000,48.00,2000
2618.857,STOCK2,215.00,4000,240.00,1700
2619.279,STOCK2,220.00,1000,240.00,1700
2619.340,STOCK1,32.00,2000,48.00,2000
2620.004,STOCK1,32.00,1000,48.00,2000
2620.753,STOCK2,220.00,1000,239.00,1
2621.388,STOCK2,215.00,4000,239.00,1
2621.548,STOCK2,215.00,4000,240.00,1501
2621.650,STOCK2,215.00,4000,240.00,1401
2622.277,STOCK2,215.00,4000,233.00,5000
2622.863,STOCK2,215.00,3800,233.00,5000
2623.521,STOCK2,215.00,3600,233.00,5000
2623.771,STOCK2,215.00,3600,233.00,4800
2624.400,STOCK2,215.00,3600,233.00,3800
2625.224,STOCK1,33.00,1000,48.00,2000
2626.723,STOCK1,33.00,2000,48.00,2000
2627.418,STOCK1,33.00,3000,48.00,2000
2629.860,STOCK2,215.00,3600,233.00,3600
2630.052,STOCK2,230.00,1,233.00,3600
2630.205,STOCK2,230.00,1,233.00,3500
2630.366,STOCK2,230.00,1,232.00,1000
2630.963,STOCK2,230.00,1,232.00,2000
2632.545,STOCK2,216.00,1,232.00,2000
2632.586,STOCK1,34.00,5000,48.00,2000
2634.772,STOCK2,216.00,1,232.00,3000
2634.994,STOCK2,215.00,3600,232.00,3000
2635.606,STOCK2,216.00,2000,232.00,3000
2635.736,STOCK2,216.00,2000,232.00,2999
2636.048,STOCK2,216.00,2000,230.00,100
2636.190,STOCK2,216.00,2000,230.00,200
2636.372,STOCK2,216.00,2000,230.00,300
2636.576,STOCK2,216.00,2000,230.00,400
2638.446,STOCK2,216.00,2000,230.00,100
2638.600,STOCK2,216.00,2000,232.00,2999
2639.726,STOCK2,216.00,2000,230.00,100
2640.020,STOCK2,216.00,2000,232.00,2999
2640.788,STOCK2,216.00,2000,229.00,501
2641.578,STOCK2,216.00,2000,229.00,401
2642.933,STOCK2,216.00,2000,229.00,301
2644.471,STOCK2,216.00,2000,229.00,201
2644.967,STOCK2,216.00,2000,229.00,202
2645.981,STOCK2,216.00,2000,229.00,102
2647.048,STOCK2,216.00,2000,229.00,2
2649.006,STOCK2,216.00,1800,229.00,2
2649.036,STOCK1,45.00,5000,48.00,2000
2649.632,STOCK2,216.00,1800,227.00,2000
2650.048,STOCK2,216.00,800,227.00,2000
2650.603,STOCK1,45.00,10000,48.00,2000
2651.019,STOCK2,215.00,2800,227.00,2000
2651.509,STOCK2,215.00,2600,227.00,2000
2652.317,STOCK1,45.00,9800,48.00,2000
2652.683,STOCK1,45.00,9740,48.00,2000
2652.824,STOCK2,215.00,1600,227.00,2000
2652.844,STOCK2,215.00,1400,227.00,2000
2653.360,STOCK1,45.00,9540,48.00,2000
2653.674,STOCK2,215.00,1200,227.00,2000
2654.193,STOCK2,215.00,1200,226.00,100
2654.275,STOCK1,45.00,9540,48.00,1500
